Usuario,Fecha,Polaridad,Contenido
RodrigoBlazquez,2012-02-21T15:25:47,"[{'value': 'P', 'type': 'AGREEMENT'}, {'entity': 'Rajoy', 'value': 'P', 'type': 'AGREEMENT'}]","Rajoy sobre la carta: ""He firmado porque me parecía que era una buena carta... No hay ningún frente de nadie contra nadie"" Visto en @24h_tve"
sonsolesonega,2012-02-21T16:03:13,"[{'value': 'N', 'type': 'AGREEMENT'}, {'entity': 'ERC', 'value': 'N', 'type': 'AGREEMENT'}, {'entity': 'Izquierda_Plural', 'value': 'N', 'type': 'AGREEMENT'}, {'entity': 'Congreso_de_los_Diputados', 'value': 'N', 'type': 'AGREEMENT'}]",Los diputados de ERC y algunos de la Izquierda Plural exhiben pancartas de DIMISIONES en el pleno del Congreso de los Diputados.
iescolar,2012-02-21T16:07:03,"[{'value': 'N', 'type': 'AGREEMENT'}, {'entity': 'Policía_anditisturbios', 'value': 'N', 'type': 'AGREEMENT'}]","Policía anditisturbios, defendiéndose de un peligroso antisistema que le quería golpear con sus gafas. Dentro vídeo http://t.co/aodWxkbx"
juanes,2012-02-21T16:49:00,"{'value': 'NONE', 'type': 'AGREEMENT'}",Y las ballenas son reales ¡¡. http://t.co/HPWHq4bQ
alfonsomerlos,2012-02-21T17:10:30,"{'value': 'NONE', 'type': 'AGREEMENT'}","Hoy m acompañan en @DHAM_13tv @GOTZONEMORA @Alejandro_vara Marina Castaño, Luis Peiro, @noeliamtnez y Alfonso Serrano 00.01h! @13television"
iescolar,2012-02-21T17:43:44,"[{'value': 'N+', 'type': 'AGREEMENT'}, {'entity': 'Canal_9', 'value': 'N+', 'type': 'AGREEMENT'}]",El comité de empresa denuncia la manipulación de Canal 9 sobre las protestas de los estudiantes http://t.co/T0u0QPdS vía @Kuauer
periodistas21,2012-02-21T17:48:41,"{'value': 'NEU', 'type': 'DISAGREEMENT'}","Un consenso cosmopolita frente a los fallos de derechos y libertades de la tecnología, la política y la globalización http://t.co/QniY7CHh"
SalomeGa,2012-02-21T18:13:48,"[{'value': 'N', 'type': 'DISAGREEMENT'}, {'entity': '@iescolar', 'value': 'N', 'type': 'AGREEMENT'}]","@iescolar es indignante! Los chavales han dado hoy, sin policía represiva, una lección de urbanidad. Para cuándo las destituciones?"
PilarGGranja,2012-02-21T18:15:00,"{'value': 'N', 'type': 'DISAGREEMENT'}",hay q pedir yogures gratis! “@jorgevalin: Salvar a los griegos cuesta a cada español 360€ http://t.co/KM1lHlQf #LET”
LosadaPescador,2012-02-21T19:14:15,"[{'value': 'N', 'type': 'AGREEMENT'}, {'entity': 'PSOE', 'value': 'N', 'type': 'AGREEMENT'}, {'entity': 'Griñán', 'value': 'N', 'type': 'AGREEMENT'}]",El PSOE sigue con sus líos. Griñán se planta. @TelediarioInter 20:30
paurubio,2012-02-21T19:48:53,"[{'value': 'P', 'type': 'AGREEMENT'}, {'entity': 'Paulina_Rubio', 'value': 'P', 'type': 'AGREEMENT'}]",RT @peopleenespanol: Hijo de Paulina Rubio @PauRubio asiste al primer concierto de su mami http://t.co/SsQe34AC @betoborge
anai_martin,2012-02-21T19:56:40,"[{'value': 'NEU', 'type': 'AGREEMENT'}, {'entity': 'PSOE-A', 'value': 'NEU', 'type': 'AGREEMENT'}]",Encuesta cachonda en la web dl PSOE-A: Ves justo q subamos los impuestos a quienes +tienen para mantener la calidad d educación y sanidad?
David_Busta,2012-02-21T19:57:16,"[{'value': 'P', 'type': 'AGREEMENT'}, {'entity': '@Igorbustamante', 'value': 'P', 'type': 'AGREEMENT'}, {'entity': 'Tenerife', 'value': 'P', 'type': 'AGREEMENT'}, {'entity': '@PastoraSoler', 'value': 'P', 'type': 'AGREEMENT'}, {'entity': '@Chelu_Sanchez', 'value': 'P', 'type': 'AGREEMENT'}]",En el avión camino de Tenerife junto a @PastoraSoler @Chelu_Sanchez e @Igorbustamante :-) hasta luego!!!
AlejandroSanz,2012-02-21T20:27:10,"[{'value': 'P', 'type': 'AGREEMENT'}, {'entity': '@AlejandroSanz', 'value': 'P', 'type': 'AGREEMENT'}]",Ojala pueda ir pronto besos Rosarinos. RT @JuliDecastello: @AlejandroSanz Besos enormes desde #Rosario Argentina! ... http://t.co/VysPgSkt
AlejandroSanz,2012-02-21T20:29:12,"[{'value': 'P', 'type': 'AGREEMENT'}, {'entity': 'Argentina', 'value': 'P', 'type': 'AGREEMENT'}, {'entity': '@AlejandroSanz', 'value': 'P', 'type': 'AGREEMENT'}]","Miss u guys back. Viva Argentina. . ;) RT @vemariaramona: @AlejandroSanz , cuando venis a Argentina? We miss u!!!"
SalomeGa,2012-02-21T20:50:19,"[{'value': 'NEU', 'type': 'AGREEMENT'}, {'entity': 'Fdez-Díaz', 'value': 'NEU', 'type': 'DISAGREEMENT'}]","Buena frase que llega una semana tarde Fdez-Díaz:  ""Estamos para controlar los excesos no para excedernos en el control"" vía @sanchez_sonia"
mariviromero,2012-02-21T22:52:45,"[{'value': 'P', 'type': 'AGREEMENT'}, {'entity': 'El_pianista', 'value': 'P', 'type': 'DISAGREEMENT'}]",a ver esta peli de nuevo  (watching El Pianista) http://t.co/q0oqr870
GLlamazares,2012-02-21T22:56:37,"{'value': 'NEU', 'type': 'DISAGREEMENT'}",Nosotros también somos el enemigo y no pensamos irnos a Laponia. Nos quedamos aquí a defender nuestros derechos.
mariviromero,2012-02-21T22:56:52,"[{'value': 'P', 'type': 'AGREEMENT'}, {'entity': '@mariviromero', 'value': 'P', 'type': 'DISAGREEMENT'}]",Muakkkkk RT @begochacon: @mariviromero el beso mas grande para ti por ser la tweetera mayor!!!!
mariviromero,2012-02-21T23:00:25,"[{'value': 'P+', 'type': 'AGREEMENT'}, {'entity': '@PPOjen', 'value': 'P+', 'type': 'AGREEMENT'}, {'entity': '@mariviromero', 'value': 'P+', 'type': 'AGREEMENT'}]","Mil gracias ;-)) RT @PPOjen: @mariviromero Gracias a ti, las redes sociales no serían lo mismo ;)"
riverakiko,2012-02-21T23:17:02,"[{'value': 'P+', 'type': 'AGREEMENT'}, {'entity': '@manuelbueno', 'value': 'P+', 'type': 'AGREEMENT'}, {'entity': '@MercheOficial', 'value': 'P+', 'type': 'AGREEMENT'}, {'entity': '@ChristianG', 'value': 'P+', 'type': 'AGREEMENT'}, {'entity': '@jessica_bueno90', 'value': 'N', 'type': 'AGREEMENT'}, {'entity': '@josecorbacho', 'value': 'P+', 'type': 'AGREEMENT'}]",Cenando con @josecorbacho @ChristianG_7 @MercheOficial  y @manuelbueno85 con esta compañia se cena bien agusto...me falta @jessica_bueno90
AlejandroSanz,2012-02-22T02:38:01,"{'value': 'NONE', 'type': 'AGREEMENT'}",Busca. ;) RT @DaMa_MoCa: @AlejandroSanz que es lo que no se ve??
AlejandroSanz,2012-02-22T02:52:50,"{'value': 'NONE', 'type': 'AGREEMENT'}",A grabar...
anabelenroy_tve,2012-02-22T07:26:14,"[{'value': 'N+', 'type': 'AGREEMENT'}, {'entity': 'José_Blanco', 'value': 'N+', 'type': 'AGREEMENT'}, {'entity': 'Dorribo', 'value': 'N+', 'type': 'AGREEMENT'}]","Campeón: Dorribo mantiene q pago al exministro José Blanco,a cambio d favores en ministerios,hoy le toca declarar al primo político d Blanco"
anabelenroy_tve,2012-02-22T08:02:58,"{'value': 'NONE', 'type': 'AGREEMENT'}",Portada ABC http://t.co/BxBSwEVW ...
anabelenroy_tve,2012-02-22T08:05:06,"{'value': 'NONE', 'type': 'AGREEMENT'}",Portada El Mundo http://t.co/FiimifC6 ...
anabelenroy_tve,2012-02-22T08:05:30,"{'value': 'NONE', 'type': 'AGREEMENT'}",Portada La Razón http://t.co/FqEz1ZJd ...
anabelenroy_tve,2012-02-22T08:06:34,"{'value': 'NONE', 'type': 'AGREEMENT'}",Portada La Gaceta http://t.co/Q0GC814A ...
anabelenroy_tve,2012-02-22T08:08:12,"{'value': 'NONE', 'type': 'AGREEMENT'}",Portada Qué - Barcelona http://t.co/13oEIaM5 ...
anabelenroy_tve,2012-02-22T08:14:36,"[{'value': 'N+', 'type': 'AGREEMENT'}, {'entity': 'Kabul', 'value': 'N+', 'type': 'AGREEMENT'}, {'entity': 'Embajada_EEUU', 'value': 'N', 'type': 'AGREEMENT'}, {'entity': 'América', 'value': 'N+', 'type': 'AGREEMENT'}]","Embajada EEUU en Kabul bloqueada y viajes suspendidos ante la violencia desatada x quema de Coranes.Manifestantes gritaron""muerte a América"""
GLlamazares,2012-02-22T08:20:07,"{'value': 'N', 'type': 'AGREEMENT'}",Hoy interpelamos al gobierno sobre los desahucios inhumanos y la dación en pago.
rafam_simancas,2012-02-22T08:29:35,"{'value': 'NONE', 'type': 'AGREEMENT'}",RT: Burundanga es el término “@quediario: portada del diario Qué! del miércoles 22 de febrero http://t.co/4yhOq7qS”
sevillajordi,2012-02-22T08:45:59,"{'value': 'P+', 'type': 'AGREEMENT'}",RT @otiarmi: Día para intentar la igualdad salarial de hombres y  mujeres. #stopdiscriminaciónsalarial
Tonicanto1,2012-02-22T08:52:12,"{'value': 'NONE', 'type': 'AGREEMENT'}",Una foto de hoy en El Mundo...  http://t.co/WpqIycnB
sonsolesonega,2012-02-22T08:52:56,"{'value': 'P', 'type': 'AGREEMENT'}",Me gusta: http://t.co/CSb5a414
mariviromero,2012-02-22T08:55:45,"{'value': 'P', 'type': 'AGREEMENT'}",Hoy en #Torremolinos @eliasbendodo @javierarenas_pp @jmsoria presentan el #LibroBlancodeTurismo para #Andalucia
sanchez_sonia,2012-02-22T08:59:59,"{'value': 'NONE', 'type': 'AGREEMENT'}","Amaiur a punto de preguntar por primera vez a Rajoy. En un minuto, en directo @La_SER"
maria_rey,2012-02-22T09:17:33,"[{'value': 'P', 'type': 'DISAGREEMENT'}, {'entity': 'Rajoy', 'value': 'P', 'type': 'DISAGREEMENT'}]","Rajoy a Rubalcaba ""tenemos una legislación laboral de hace 30 años y los tiempos han cambiado..la Reforma es buena, justa y necesaria"""
Albert_Rivera,2012-02-22T09:20:23,"[{'value': 'N', 'type': 'AGREEMENT'}, {'entity': 'Eurovegas', 'value': 'N', 'type': 'AGREEMENT'}, {'entity': 'Mr_Marshall', 'value': 'N', 'type': 'AGREEMENT'}, {'entity': 'Mas', 'value': 'N', 'type': 'AGREEMENT'}]","Ya tenemos nueva cortina d humo dl gobierno Mas:Eurovegas,el nuevo bienvenido Mr Marshall.Mientras,sigue creciendo el paro y fuga d empresas"
GLlamazares,2012-02-22T09:21:46,"[{'value': 'N', 'type': 'AGREEMENT'}, {'entity': 'Dña._Soraya', 'value': 'N', 'type': 'AGREEMENT'}]","Ahora Dña. Soraya ,portavoz del PSOE resalta lo obvio: Que el gobierno no presentará los presupuestos hasta después de las elecciones."
Buenafuente,2012-02-22T10:13:09,"[{'value': 'P', 'type': 'AGREEMENT'}, {'entity': '@Buenafuente', 'value': 'P', 'type': 'AGREEMENT'}]",Venga!!! CAfé para todos.RT @Rumbian1: @Buenafuente buenos dias. Un cafe? Esta recien hecho
iescolar,2012-02-22T11:01:25,"[{'value': 'N', 'type': 'AGREEMENT'}, {'entity': 'Wert', 'value': 'N', 'type': 'AGREEMENT'}]",Wert sale a frase magistral por día. O por hora. Arranca sin ver problema en que se emigren los investigadores http://t.co/Stmjhskz (sigue)
nacho_uriarte,2012-02-22T11:12:36,"[{'value': 'P+', 'type': 'AGREEMENT'}, {'entity': '@CoordiONGD', 'value': 'P+', 'type': 'AGREEMENT'}]",La reunión con la @CoordiONGD ha sido muy fructífera. Gracias. Los retos de la cooperación estos años requiere la unidad de los actores.
abarceloh25,2012-02-22T11:32:20,"{'value': 'P', 'type': 'AGREEMENT'}",Imprescindible http://t.co/xrNQTHxC vía @guardian
GLlamazares,2012-02-22T11:37:14,"[{'value': 'N', 'type': 'DISAGREEMENT'}, {'entity': 'Coscubiela', 'value': 'N', 'type': 'DISAGREEMENT'}]",Puño de hierro de los decretazos  con los ciudadanos y el guante de seda del código de buenas prácticas para los bancos: Dice Coscubiela.
mariviromero,2012-02-22T12:09:55,"[{'value': 'P+', 'type': 'AGREEMENT'}, {'entity': 'ICO', 'value': 'P+', 'type': 'AGREEMENT'}]","#LibroBlancodeTurismo @javierarenas_pp "" que gran noticia es que el gobierno vaya a abrir una linea ICO especial para ayuntamientos y CCAA"""
PauladeLasHeras,2012-02-22T12:24:56,"[{'value': 'N+', 'type': 'AGREEMENT'}, {'entity': 'Alemania', 'value': 'N+', 'type': 'AGREEMENT'}, {'entity': 'Economist', 'value': 'N', 'type': 'AGREEMENT'}]","Con déficits propios, Alemania urge a otros a hacer reformas, xo no se aplica el cuento. ""Una pena"", dice el Economist http://t.co/ottwIBDR”"
mariviromero,2012-02-22T12:28:14,"{'value': 'N', 'type': 'AGREEMENT'}","#LibroBlancodeTurismo @javierarenas_pp "" estoy preocupado con la situación pero tengo esperanza """
pedroj_ramirez,2012-02-22T13:22:45,"[{'value': 'NEU', 'type': 'DISAGREEMENT'}, {'entity': 'Fernando_Martín', 'value': 'N', 'type': 'AGREEMENT'}, {'entity': 'Jove', 'value': 'P', 'type': 'AGREEMENT'}]",Lo que os adelanté en exclusiva tuitera. Fernando Martín pierde la batalla legal con Jove por la compra de Fadesa http://t.co/y2jl9vFV
Albert_Rivera,2012-02-22T13:36:28,"[{'value': 'P', 'type': 'AGREEMENT'}, {'entity': 'CLM', 'value': 'P', 'type': 'AGREEMENT'}]","RT @MPedro_90: @Albert_Rivera por supuesto todas!Ya quisiera yo que #CLM fuera la que mas aportase al estado, eso sería una magnifica señal"
PaulaVazquezTV,2012-02-22T14:19:10,"[{'value': 'N', 'type': 'AGREEMENT'}, {'entity': 'Vazquez', 'value': 'N', 'type': 'AGREEMENT'}]",N la pelu: D los creadores d: tiene l pelo lejioso aburrido e irreverente! Llega con fuerza:Vazquez a ver como l quito las mechas berenjena
PaulaVazquezTV,2012-02-22T14:19:13,"{'value': 'NONE', 'type': 'AGREEMENT'}",
Buenafuente,2012-02-22T14:24:05,"[{'value': 'P', 'type': 'AGREEMENT'}, {'entity': '@Buenafuente', 'value': 'P', 'type': 'AGREEMENT'}]","ja, ja!!!! @IsmaJuarez: @Buenafuente das el perfil para el anuncio de Kalise!!! @Rumbian1”"
mariviromero,2012-02-22T14:26:46,"[{'value': 'N', 'type': 'DISAGREEMENT'}, {'entity': 'Andalucía', 'value': 'N+', 'type': 'DISAGREEMENT'}, {'entity': '@javierarenas', 'value': 'P', 'type': 'AGREEMENT'}]",. @javierarenas_pp  llama a la regeneración en #Andalucía frente a la corrupción y al sectarismo  http://t.co/bcVOX4sK #elcambioandaluz
Buenafuente,2012-02-22T14:27:29,"{'value': 'N', 'type': 'AGREEMENT'}",Correcto @alexielpr: @Buenafuente cualquier cosa con tal de no pagar un taxi...”
AlexdelaIglesia,2012-02-22T14:34:40,"{'value': 'NONE', 'type': 'AGREEMENT'}",Me gustan unas nueces quemadas que dan. Y el atún picante. Y el cangrejo blando. #enmibarrio http://t.co/FHuoST62
PaulaVazquezTV,2012-02-22T15:07:00,"[{'value': 'P+', 'type': 'AGREEMENT'}, {'entity': '@VictorNovel', 'value': 'P+', 'type': 'AGREEMENT'}, {'entity': 'Juego_d_Euromillon', 'value': 'P+', 'type': 'AGREEMENT'}]",En serio?“@VictorNovel:un saludo de un ex concursante del Juego d Euromillon q recuerda lo amable q eras. Hasta consegui novia x el concurso
JuanraLucas,2012-02-22T15:21:50,"[{'value': 'NEU', 'type': 'DISAGREEMENT'}, {'entity': '@JoseMotatv', 'value': 'P', 'type': 'AGREEMENT'}, {'entity': '@rtve', 'value': 'N', 'type': 'AGREEMENT'}]",Qué cansinismo ( gracias @JoseMotatv ) con las idas y venidas en @rtve Tanto y tanto se dice que quizá alguno por casualidad se acerque. Uff
PilarGGranja,2012-02-22T15:46:37,"[{'value': 'P+', 'type': 'AGREEMENT'}, {'entity': 'PilarGGranja', 'value': 'P+', 'type': 'AGREEMENT'}]",.“@Fredense: @PilarGGranja Muy bueno el telediario de hoy. Enhorabuena a todo el equipo.”
aguerosergiokun,2012-02-22T16:01:02,"[{'value': 'NEU', 'type': 'AGREEMENT'}, {'entity': '@MCFC', 'value': 'NEU', 'type': 'AGREEMENT'}]",Ahora estoy saliendo para jugar con @MCFC. Ojalá q cuando termine el partido lleguen noticias de q están mejor. Y q no haya fallecidos
mariviromero,2012-02-22T17:17:49,"{'value': 'NONE', 'type': 'AGREEMENT'}","#libroblancodeturismo @jmsoria "" en España de cada 100 euros que se producen, 10 proceden del turismo"""
jesusmarana,2012-02-22T17:37:58,"[{'value': 'N', 'type': 'AGREEMENT'}, {'entity': 'Wert', 'value': 'N', 'type': 'AGREEMENT'}, {'entity': '15-M', 'value': 'N', 'type': 'AGREEMENT'}]","El penúltimo disparate del ministro Wert. Ofendiendo al 15-M: ""ignorancia"", ""simpleza""... http://t.co/wsQ1gD5W"
javiercasqueiro,2012-02-22T17:51:53,"[{'value': 'P', 'type': 'AGREEMENT'}, {'entity': 'EL_PAÍS', 'value': 'P', 'type': 'AGREEMENT'}]",EL PAÍS estrena portada. Nueva home. Aquí estamos.http://t.co/62i9JviF
patxilopez,2012-02-22T18:25:36,"{'value': 'N', 'type': 'AGREEMENT'}",En el blog: Todos juntos contra el paro http://t.co/2bOua0zm
LosadaPescador,2012-02-22T18:29:26,"{'value': 'NONE', 'type': 'AGREEMENT'}",Obama se arrancfa a cantar. No es el único. Os lo mostramos en el @TelediarioInter 20:30
FedericoQuevedo,2012-02-22T18:43:50,"{'value': 'NONE', 'type': 'AGREEMENT'}","Ah! Hoy con @JesusCintora @GOTZONEMORA Begoña Aranguren, @Perez_go en @TDtarde"
morenobarber,2012-02-22T19:15:07,"[{'value': 'P', 'type': 'AGREEMENT'}, {'entity': 'EL_PAÍS', 'value': 'P', 'type': 'AGREEMENT'}]","EL PAÍS estrena página web tras meses de transformaciones, también en la redacción. Puedes verla aquí http://t.co/Gj10eLcc"
morenobarber,2012-02-22T19:19:43,"[{'value': 'P', 'type': 'AGREEMENT'}, {'entity': 'EL_PAÍS', 'value': 'P', 'type': 'AGREEMENT'}]",Este video explica en detalle cómo moverse por la nueva web de EL PAÍS y explotar a fondo sus funcionalidades http://t.co/Ow7jownh
mariviromero,2012-02-22T19:24:29,"[{'value': 'P', 'type': 'AGREEMENT'}, {'entity': 'PP', 'value': 'P', 'type': 'AGREEMENT'}]",El PP cambiará la Ley de Costas para legalizar las casas anteriores a 1988 http://t.co/OdaaJoHD
mariviromero,2012-02-22T19:28:53,"[{'value': 'N', 'type': 'DISAGREEMENT'}, {'entity': 'Bruselas', 'value': 'P', 'type': 'AGREEMENT'}, {'entity': 'España', 'value': 'N+', 'type': 'AGREEMENT'}]",Bruselas será ligeramente flexible con los objetivos de déficit de España de 2012 http://t.co/rKGqVGLj
RodrigoBlazquez,2012-02-22T19:35:30,"{'value': 'NONE', 'type': 'AGREEMENT'}","Sí. También hablamos con él RT “@didccss: ¿y el pelirrojo q pasa x ahí, es el mismo q el de las portadas de periódicos?”"
Amartinbeaumont,2012-02-22T19:52:33,"[{'value': 'N', 'type': 'AGREEMENT'}, {'entity': 'Enrique_Sánchez_de_León', 'value': 'N', 'type': 'AGREEMENT'}]","Mi artículo en ESD: ""El dudoso ascenso de Sánchez de León le estalla al ministro del Interior"" http://t.co/T2fTh5qg vía @Semanaldigital"
julia_otero,2012-02-22T20:32:13,"[{'value': 'NEU', 'type': 'DISAGREEMENT'}, {'entity': 'Bill_Gates', 'value': 'P', 'type': 'AGREEMENT'}, {'entity': 'Madrid', 'value': 'P', 'type': 'AGREEMENT'}]","Lamento mi ausencia hoy, pero ha merecido la pena. Preparar la presentación de la conferencia de Bill Gates en Madrid ha devorado mi tiempo"
arsenioescolar,2012-02-22T20:34:43,"[{'value': 'P', 'type': 'AGREEMENT'}, {'entity': 'Margallo', 'value': 'P', 'type': 'DISAGREEMENT'}]","Insólito! El ministro de Exteriores, Margallo, hombre de ""extremo centro"", felicitado por su tono moderado por toda la oposición"
AlejandroSanz,2012-02-22T21:07:09,"[{'value': 'P', 'type': 'AGREEMENT'}, {'entity': 'PositiveGeneration', 'value': 'P', 'type': 'AGREEMENT'}]",Abrazos RT @ASanzQuotes: Pide a las estaciones de radio de tu pais que apoyen a #PositiveGeneration de ... http://t.co/dd3feBPR
anabcrubiales,2012-02-22T21:23:06,"[{'value': 'P+', 'type': 'AGREEMENT'}, {'entity': '@75Minutos', 'value': 'P+', 'type': 'AGREEMENT'}]",¡¡Gracias a todos los que seguisteis anoche @75Minutos !!
arsenioescolar,2012-02-22T21:31:29,"[{'value': 'N', 'type': 'AGREEMENT'}, {'entity': 'Camps', 'value': 'N', 'type': 'AGREEMENT'}]",Camps ha vuelto hoy a Les Corts Valencianes tras siete meses sin hacerlo. ¿Le aplicarán lo de la reforma laboral sobre absentismo?
iescolar,2012-02-22T21:36:52,"[{'value': 'NEU', 'type': 'AGREEMENT'}, {'entity': 'Intereconomía', 'value': 'NEU', 'type': 'AGREEMENT'}]",Me cuentan que Intereconomía ha abierto su telediario con uno de mis tuits. Supongo que con mi blog les daría para un documental de una hora
iescolar,2012-02-22T21:38:54,"{'value': 'N', 'type': 'AGREEMENT'}","El tuit en cuestión es éste. Como ven, hice algo terrible: informar sobre las horas de las manifestaciones convocadas http://t.co/6Dg4cj5N"
AlejandroSanz,2012-02-22T21:43:24,"{'value': 'P', 'type': 'AGREEMENT'}",http://t.co/F2rzgDV2 ahi os lo dejo a ver is os gusta.
aarbeloa17,2012-02-22T22:12:39,"[{'value': 'P+', 'type': 'AGREEMENT'}, {'entity': '@Carlos_Latre', 'value': 'P+', 'type': 'AGREEMENT'}, {'entity': 'Yes,_We_Spain_Is_Different', 'value': 'P+', 'type': 'AGREEMENT'}]","Impresionante @Carlos_Latre y su ""Yes, We Spain Is  Different""! No os lo perdáis!!! Casi dos horas sin parar de reír! Enorme!!"
mjguemes,2012-02-22T22:19:29,"[{'value': 'P', 'type': 'AGREEMENT'}, {'entity': '@sanchez_sonia', 'value': 'P', 'type': 'AGREEMENT'}]",@sanchez_sonia menos mal que has especificado!!!! ;-)
Fgarea,2012-02-22T22:48:23,"{'value': 'NONE', 'type': 'AGREEMENT'}",A ver si se me pega algo http://t.co/q9f7aJ0d
Edurnity,2012-02-22T22:59:24,"[{'value': 'P+', 'type': 'AGREEMENT'}, {'entity': '@El_Hormiguero', 'value': 'P+', 'type': 'AGREEMENT'}]","Nuevamente me lo he pasado genial en @El_Hormiguero Gracias por todo, por vuestra atención y por cuidarme tanto!! Un beso a todo el equipo!!"
jesusmarana,2012-02-22T23:42:46,"{'value': 'N', 'type': 'DISAGREEMENT'}","Portada de 'Público', jueves. Bonificaciones a bancos por no desahuciar; Diccionario Biográfico alternativo. http://t.co/pmksjZ3M"
pedroj_ramirez,2012-02-22T23:51:22,"{'value': 'NONE', 'type': 'AGREEMENT'}","Too much, too soon “@Sara_MonteroM: Por cierto, @pedroj_ con mi edad estaba dando clase en EE UU como profesor de Literatura Española."
